player_id,passes,carries,goal_threat,receptions,total_actions,team_passes,team_carries,team_goal_threat,team_receptions,team_total_actions,pass_tendency,carry_tendency,goal_threat_tendency,reception_tendency,pass_influence,carry_influence,goal_threat_influence,reception_influence,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15
59793,88158,68921,2853,5492,165424,1209390,958152,41789,73215,2282546,0.5329214624238321,0.4166324112583422,0.017246590579359705,0.033199535738466006,0.07289459975690224,0.0719311758468385,0.06827155471535572,0.07501195110291607,-211.22655,210.64587,214.09814,-209.37929,214.57,-197.97379,193.22844,203.54918,-215.67294,-185.91525,-210.74089,-211.44466,-219.24112,-189.09497,-204.00143,-208.5731
123130,143605,114834,5328,8459,272226,1629204,1298644,60902,96716,3085466,0.5275212507255002,0.42183332965991494,0.019571973286901325,0.031073446327683617,0.08814427168113999,0.08842608135870955,0.08748481166464156,0.08746226063939783,-175.8177,176.72699,177.81355,-175.46373,178.74475,-165.42725,160.51158,170.32266,-179.99164,-156.13531,-175.06682,-176.85025,-183.13002,-158.15628,-169.98239,-174.48187
124339,104491,82598,3757,6294,197140,1219137,959581,43925,74120,2296763,0.5300344932535254,0.4189814345135437,0.01905752257279091,0.031926549660140004,0.08570898922762576,0.08607715242381832,0.08553215708594195,0.08491635186184565,-220.00806,218.6498,223.10753,-217.63809,223.71432,-206.93266,201.14436,210.87657,-224.22401,-192.75014,-219.79889,-219.0006,-227.72482,-196.51012,-212.03604,-216.26373
189245,165727,132497,6273,10045,314542,1884852,1504921,70415,114037,3574225,0.526883532246886,0.4212378633060132,0.019943282614086514,0.03193532183301435,0.08792573634428592,0.08804249525390369,0.08908613221614713,0.0880854459517525,-179.3557,177.569,182.45183,-177.7002,182.84361,-169.75491,162.51927,171.13551,-181.59483,-156.26404,-179.53928,-177.01486,-185.25832,-160.3437,-171.92484,-176.66667
333576,161877,129579,5867,9918,307241,1951375,1557979,73476,117815,3700645,0.5268730410329351,0.421750352329279,0.01909575870407921,0.032280847933706766,0.08295535199538787,0.08317121090849107,0.07984920246066743,0.08418282901158596,-235.06009,231.45645,238.76517,-231.0688,238.99754,-220.59705,214.87927,223.43738,-238.74948,-204.5654,-234.3715,-232.98465,-241.99567,-209.2881,-225.93575,-230.31543
333749,27696,21825,955,1767,52243,572961,457788,19637,35263,1085649,0.5301380089198553,0.41775931703768926,0.018279960951706448,0.033822713090749,0.04833836858006042,0.04767490628850035,0.04863268320008148,0.05010917959334146,-164.2213,163.79083,166.6612,-162.70891,166.32457,-152.35039,149.5413,158.92203,-167.28607,-145.49268,-163.08472,-165.60413,-170.90614,-147.64403,-158.71863,-163.17424
334009,150279,119397,5645,9133,284454,1893144,1510399,71334,113534,3588411,0.5283068615663693,0.4197409774515387,0.019845036455806563,0.03210712452628545,0.07938064933253888,0.07904997288795874,0.07913477444136036,0.08044286293092819,-250.00113,246.37083,254.63783,-244.70703,254.25636,-231.07228,228.29465,238.82176,-252.87267,-217.2716,-249.86981,-248.9842,-258.48096,-223.46373,-240.60017,-246.03128
334761,688,466,39,66,1259,73150,56087,2109,3928,135274,0.5464654487688642,0.37013502779984114,0.030976965845909452,0.05242255758538523,0.009405331510594668,0.008308520691069231,0.01849217638691323,0.01680244399185336,-107.11498,105.780334,108.61311,-105.49549,108.8992,-100.48163,97.76353,102.257454,-108.733635,-94.116714,-106.26469,-107.23368,-110.41375,-96.30305,-103.15702,-105.58245
360069,10055,7911,275,512,18753,155747,119141,5100,9097,289085,0.5361808777262305,0.4218525035994241,0.014664320375406601,0.027302298298938838,0.06455983100798089,0.06640031559244929,0.05392156862745098,0.05628229086512037,-152.56064,148.17685,155.01006,-149.16301,155.0204,-143.39026,138.68387,143.42226,-153.93416,-131.8705,-151.38208,-150.21803,-155.73819,-135.24435,-145.85817,-148.57794
623111,67431,54519,2439,4271,128660,1167231,937991,41705,70451,2217378,0.5241022850924918,0.4237447536141769,0.018956940774133374,0.033196020519197886,0.057770055798723643,0.05812315896421181,0.05848219637933102,0.060623695902116366,-186.18208,185.05327,189.2017,-182.68942,189.19942,-172.11607,171.99402,179.10391,-190.03143,-163.60408,-186.80936,-187.42404,-194.13112,-167.45065,-180.25525,-183.92825
798138,67029,51069,2871,3733,124702,2038846,1580330,88381,109077,3816634,0.5375134320219404,0.4095283155041619,0.023022886561562764,0.029935365912335008,0.03287595041508775,0.032315402479229025,0.03248435749765221,0.03422353016676293,-208.09691,202.98616,211.23279,-203.49393,211.7366,-195.1054,189.29198,196.30478,-209.68799,-179.84296,-207.5043,-205.03671,-212.94572,-185.0397,-198.64777,-203.21353
811836,143860,114945,5313,8662,272780,1734711,1377605,63167,107046,3282529,0.5273847056235794,0.4213835325170467,0.01947723440134907,0.03175452745802478,0.08293024025327561,0.08343828601086668,0.08411037408773568,0.0809184836425462,-155.92993,155.29312,158.59497,-154.14726,158.02664,-143.6616,142.11952,151.19693,-158.53181,-137.95299,-154.87468,-157.74033,-162.46997,-140.4086,-151.16286,-155.1692
815894,56293,40840,2515,3354,103002,1556888,1136878,66820,95271,2855857,0.546523368478282,0.3964971553950409,0.024417001611619193,0.03256247451505796,0.03615738575928391,0.03592293984051059,0.0376384316073032,0.035204836728910165,-252.26799,247.94601,256.45798,-247.18611,256.29385,-234.64702,230.9508,240.02104,-255.90276,-219.96448,-251.48067,-251.58209,-260.53275,-225.30724,-242.76187,-248.03105
817615,105611,84733,3837,6513,200694,1565706,1258374,59395,95862,2979337,0.5262289854205906,0.42219996611757205,0.019118658255852194,0.03245239020598523,0.06745263797928858,0.06733530730927371,0.0646013974240256,0.06794141578519121,-197.01718,196.8662,200.04414,-196.15224,200.32005,-185.95332,178.99475,189.57295,-200.6593,-173.23082,-196.7632,-196.04652,-204.529,-176.75542,-189.72655,-194.90913
18032,58015,44681,2001,4304,109001,1498882,1140539,56940,101096,2797457,0.5322428234603352,0.40991367051678423,0.018357629746516085,0.039485876276364434,0.038705515177312154,0.03917533727474466,0.035142255005268706,0.04257339558439503,-176.87921,173.15256,180.0741,-173.60634,180.20093,-165.75607,159.8816,167.56827,-177.96341,-152.75452,-176.43599,-173.98671,-181.47815,-157.38312,-168.99463,-173.36264
31338,153541,117005,5960,9896,286402,1908975,1444517,72874,123740,3550106,0.5361030998386883,0.4085341582810176,0.02080991054531742,0.03455283133497671,0.08043112141332391,0.08099939287665012,0.08178499876499162,0.07997413932438985,-180.77571,177.83707,183.01837,-176.61125,183.22072,-168.69952,166.893,171.69467,-184.19589,-157.97023,-180.7444,-179.8448,-186.32016,-161.2646,-173.60536,-176.73674
67230,178422,134780,6714,11629,331545,1988492,1499575,75173,129960,3693200,0.5381531918744061,0.4065209850849809,0.02025064470886305,0.035075178331749834,0.08972729083144412,0.08987879899304803,0.08931398241389861,0.08948137888581102,-181.9847,182.36345,184.08063,-181.25194,184.71336,-169.86967,165.87021,176.57498,-185.86261,-161.59805,-180.50201,-183.97018,-189.48059,-163.76901,-176.03458,-181.02438
795536,31384,23063,1200,2288,57935,365863,266476,15052,26785,674176,0.5417105376715284,0.39808405972210237,0.02071286786916372,0.03949253473720549,0.08578074306502707,0.08654813191431873,0.07972362476747276,0.08542094455852156,-174.76263,175.22916,177.06493,-174.45552,177.93307,-165.10501,159.50125,168.62093,-178.39307,-154.64816,-174.66962,-175.12332,-182.05637,-157.36282,-168.70146,-173.40741
891524,142945,108291,5515,9490,266241,1831082,1380840,72065,120546,3404533,0.5369007778666697,0.4067405095383506,0.02071431522567899,0.035644397369300744,0.07806586488207519,0.07842400278091596,0.07652813432318047,0.07872513397375276,-218.5529,219.20892,222.26312,-216.94489,222.28696,-203.95932,200.53366,212.22734,-223.79962,-193.3617,-218.57901,-220.11308,-228.22258,-196.53865,-212.38335,-216.92273
18493,102688,68294,3592,5832,180406,1908729,1286450,68238,108270,3371687,0.5692050153542565,0.37855725419331954,0.019910645987384012,0.032327084465039964,0.053799151162894264,0.053087177892650314,0.05263929189014918,0.053865336658354114,-181.60043,180.6866,185.29105,-179.2725,184.43224,-167.52953,166.29346,175.64915,-184.9881,-160.04102,-181.25162,-183.306,-189.91293,-163.36827,-176.2142,-180.55608
45052,178930,122963,6084,9931,317908,2192677,1485548,78362,121120,3877707,0.562835788970394,0.3867880015601998,0.019137612139361073,0.03123859733004517,0.0816034463808395,0.08277282188121825,0.07763967229014063,0.08199306472919418,-156.92548,153.81287,159.00888,-153.0511,159.15248,-145.9908,144.99289,148.63237,-159.48051,-136.7418,-156.89113,-156.41855,-161.75494,-140.20296,-150.69644,-153.49995
68832,186988,126396,6406,10297,330087,2058665,1392367,72202,113222,3636456,0.5664809580504534,0.38291723091185054,0.01940700481994141,0.031194806217754712,0.09082973674687236,0.09077779062560373,0.08872330406359935,0.09094522265990708,-95.5808,94.27847,96.21571,-95.32269,97.62238,-89.98545,87.424545,91.32743,-96.67817,-84.24489,-95.37934,-96.97336,-99.40519,-86.00558,-91.82153,-95.07425
88447,22559,17214,1051,1487,42311,508456,386464,22359,32844,950123,0.5331710429911843,0.40684455578927464,0.024839876155136963,0.035144525064404054,0.04436765423163459,0.04454231183240871,0.047005680039357754,0.045274631591767145,-179.28731,177.65651,182.38074,-177.5795,182.8507,-169.33336,162.77338,171.34398,-181.63872,-155.76546,-179.84639,-176.93759,-185.33673,-160.21529,-171.89769,-176.62845
333734,195428,132010,6910,10887,345235,2192677,1485548,78362,121120,3877707,0.5660723854765595,0.38237722131301866,0.02001535186177531,0.03153504134864658,0.0891275824026977,0.08886283041678895,0.08818049564840101,0.08988606340819022,-234.90146,232.8372,238.47285,-231.52208,238.70137,-220.07176,215.54428,224.884,-239.71652,-205.67651,-234.48799,-234.28564,-242.99387,-209.89024,-226.78593,-230.87845
333736,162053,111734,5465,8702,287954,2056424,1398080,72191,111528,3638223,0.5627739152781347,0.38802725435312585,0.01897872576869917,0.030220104600040286,0.07880330126471972,0.07991960402838177,0.07570195730769763,0.07802524926475862,-227.67305,225.44127,231.69737,-222.99767,231.51955,-210.71587,210.11572,218.32022,-232.0084,-199.45004,-228.49632,-228.39215,-237.10995,-204.0138,-220.18118,-224.35237
333742,170258,117268,6024,8930,302480,2124579,1445243,75634,115686,3761142,0.5628735784184078,0.38768844221105525,0.01991536630521026,0.029522613065326633,0.08013728837572055,0.08114068014859785,0.07964671972922231,0.07719170859049496,-224.4691,222.09433,229.11536,-221.51808,227.8799,-208.23076,203.85551,215.89854,-227.18794,-195.9306,-223.95566,-223.82228,-232.82277,-200.833,-216.32855,-222.44493
627153,42691,29005,1506,2560,75762,1146955,771466,36691,65002,2020114,0.5634882922837307,0.3828436419313112,0.019878039122515245,0.033790026662442914,0.037221163864319,0.03759724991120801,0.04104548799433103,0.03938340358758192,-160.61172,160.60884,163.29066,-159.91081,163.47064,-151.87315,145.99834,154.30292,-163.72195,-140.94102,-160.65038,-159.44035,-166.72731,-144.05325,-154.69563,-158.74062
627175,199907,135394,7153,11035,353489,2192677,1485548,78362,121120,3877707,0.5655253770272908,0.3830218196322941,0.020235424581811597,0.03121737875860352,0.0911702909274827,0.09114077767934796,0.09128148847655751,0.09110799207397623,-183.0086,183.78835,185.41985,-182.5065,185.7737,-171.86552,166.9731,177.19315,-187.3417,-162.03853,-182.043,-183.71889,-190.43217,-164.4155,-176.95921,-181.7047
629586,126282,85403,4696,7084,223465,1977083,1342776,70010,106374,3496243,0.5651086299867988,0.38217617971494416,0.021014476539950328,0.03170071375830667,0.06387288748120337,0.06360182189732316,0.06707613198114555,0.06659522063662172,-207.97699,207.61789,211.36017,-205.92653,211.36826,-194.38603,190.70465,200.86992,-212.66211,-183.32262,-207.98798,-208.45064,-216.46721,-186.30342,-201.41193,-205.6298
686277,177624,121071,6484,9591,314770,2121515,1438532,77317,116533,3753897,0.564297741207866,0.3846332242589828,0.020599167646217872,0.030469866886933317,0.08372507382695857,0.08416288271654715,0.08386253993300309,0.08230286699904749,-194.46407,193.82115,197.49466,-193.17955,197.70909,-183.48975,177.03496,186.61063,-198.16304,-170.36124,-194.40273,-192.97751,-201.5176,-173.89166,-187.17503,-191.83176
818230,17511,11889,583,1203,31186,544723,377838,17433,33742,973736,0.5615019560059001,0.3812287564932983,0.018694285897518117,0.038575001603283525,0.03214661396709887,0.03146586632366252,0.03344232203292606,0.03565289550115583,-172.81837,168.2851,175.21188,-168.94214,175.85005,-162.38058,157.17747,162.90143,-174.08963,-149.33278,-171.79991,-170.26741,-176.43289,-153.49251,-165.03342,-168.34981
974667,17782,12097,678,1034,31591,734519,507445,25463,49998,1317425,0.5628818334335729,0.38292551676110287,0.021461808742996424,0.032730841062327876,0.02420904020181915,0.023839036742898244,0.02662687036091584,0.020680827233089324,-204.22816,200.794,207.96426,-200.35764,207.90247,-189.93248,186.74844,194.48195,-206.99738,-177.50252,-203.69542,-203.56447,-211.28906,-182.54231,-196.66957,-200.84634
1002354,11987,6976,479,1007,20449,706354,480479,24481,46676,1257990,0.5861900337424812,0.3411413761064111,0.023424128319233215,0.04924446183187442,0.016970244381712286,0.014518844736190343,0.019566194191413748,0.021574256577255976,-175.91934,174.28452,179.02248,-173.13933,178.86494,-163.91217,161.6301,168.21048,-179.32466,-154.20784,-175.70108,-176.29013,-182.84067,-157.81474,-169.99307,-173.41637
1002437,7378,4827,307,507,13019,611753,429674,20818,37058,1099303,0.5667101927951456,0.3707658038251786,0.023580920193563254,0.03894308318611261,0.012060423079249306,0.011234098409491848,0.014746853684311653,0.013681256408872577,-126.17746,125.31729,127.863205,-125.29511,128.44241,-118.47699,114.865166,121.0622,-128.07336,-110.94192,-125.60588,-126.57705,-130.92436,-113.47251,-121.58873,-124.73594
1002441,10296,5746,583,636,17261,1075805,700168,41312,59138,1876423,0.5964891952957534,0.33288917212212504,0.03377556340884074,0.03684606917328081,0.009570507666352174,0.008206601844128837,0.014112122385747482,0.010754506408738882,-152.77957,150.34196,155.05725,-149.72733,155.27937,-142.30911,140.70787,145.30653,-155.26797,-133.4675,-152.55661,-152.90146,-158.0436,-136.92903,-147.16803,-150.10175
51054,95683,73479,4013,6328,179503,1711102,1298170,68598,114597,3192467,0.5330440159774489,0.40934691899299736,0.022356172320239773,0.03525289270931405,0.055918934113805024,0.05660198587242041,0.05850024782063617,0.05521959562641256,-205.89903,202.62682,209.12071,-201.30711,208.95674,-191.59831,189.42715,196.09637,-209.39168,-179.65747,-206.05754,-204.90173,-212.67502,-183.75264,-197.98401,-201.96414
404209,72522,55204,2976,4434,135136,1232548,944510,48565,77771,2303394,0.5366593653800615,0.40850698555529247,0.022022259057542033,0.03281139000710395,0.058839087808344986,0.058447237191771396,0.06127869865129208,0.05701353975132119,-209.34811,209.02951,212.57768,-207.59642,212.87198,-196.15274,191.66264,201.86903,-213.98535,-184.1852,-208.81567,-209.6788,-217.54779,-187.66711,-202.63351,-206.9002
966476,36979,26713,1560,2739,67991,644049,483017,26311,46904,1200281,0.5438808077539674,0.3928902354723419,0.022944213204688854,0.04028474356900178,0.057416438811332675,0.0553044716852616,0.05929079092394816,0.058395872420262666,-181.0942,179.11229,184.14409,-177.39433,183.68355,-167.04509,167.07625,173.66743,-184.27116,-158.73619,-181.36906,-182.25308,-188.53403,-162.78708,-174.94067,-179.07722
1002431,11791,8475,495,1051,21812,689580,517359,27248,53830,1288017,0.5405739959655236,0.38854758848340365,0.022693929946818264,0.04818448560425454,0.017098813770701007,0.016381274898088174,0.018166470933646508,0.01952442875719859,-202.33493,198.33842,205.83142,-198.52406,205.8608,-189.24089,184.722,191.77951,-204.87602,-175.48322,-202.01643,-200.36398,-208.47177,-179.94794,-193.9831,-198.37161
67179,127719,95185,5571,7985,236460,1839788,1366188,79222,114456,3399654,0.5401294087794976,0.40254165609405396,0.023560010149708197,0.03376892497674025,0.06942049844873431,0.06967196315587605,0.070321375375527,0.06976480044733348,-221.68736,221.03038,225.11821,-219.58347,225.37927,-208.01173,203.03972,213.42644,-226.45113,-194.75774,-221.70055,-221.24341,-230.02715,-198.1972,-214.27486,-218.68019
67225,66985,49812,2821,3933,123551,1134996,825008,48332,71672,2080008,0.5421647740609141,0.4031695413230164,0.022832676384650873,0.0318330082314186,0.05901782913772383,0.060377596338459745,0.05836712736903087,0.05487498604754995,-184.31665,184.09116,186.64124,-183.23645,186.74173,-171.2904,167.7003,178.8872,-187.88939,-163.56648,-182.56393,-186.45341,-191.73158,-165.8048,-178.18573,-183.48605
332856,152778,113429,6646,9493,282346,1967928,1457713,85531,122144,3633316,0.5411020520921139,0.40173758438228274,0.023538495321343316,0.033621868204260025,0.07763393782699367,0.07781298513493397,0.07770282119933124,0.07771974063400576,-227.53598,223.56123,231.21373,-223.10242,231.32211,-213.27348,208.01512,215.92697,-230.82826,-197.58789,-227.20468,-225.06157,-234.06299,-202.41965,-218.35445,-222.71536
18067,79863,63124,2950,4892,150829,1284923,1015515,48324,80372,2429134,0.5294936650113705,0.4185136810560303,0.019558572953477116,0.03243408097912205,0.062153918950785376,0.0621595939006317,0.061046271004055956,0.06086696859602847,-165.35356,161.85217,167.36171,-161.18855,167.5249,-154.35545,152.72711,156.32143,-168.13904,-144.11798,-165.18489,-164.1819,-170.00629,-147.33936,-158.54059,-161.22133
334102,125508,84933,5380,6788,222609,1550229,1056678,65555,86719,2759181,0.5638046979232646,0.38153443930838377,0.0241679357079004,0.030492927060451286,0.08096094189955161,0.08037737134680574,0.08206849210586531,0.07827581037604216,-181.70117,181.73787,184.36896,-181.17873,185.0546,-172.22885,165.61288,174.6593,-185.15883,-159.99113,-182.09729,-180.97829,-188.92494,-163.26672,-174.99718,-179.92297
34539,100519,74313,3688,5360,183880,1603100,1176365,61261,91497,2932223,0.5466554274526866,0.4041385686317163,0.020056558625190343,0.02914944529040679,0.06270288815420123,0.06317171966183965,0.06020143321199458,0.058581155666306,-241.22299,239.87807,245.03194,-238.8735,245.17628,-225.72011,220.40474,231.90988,-245.79189,-211.60469,-240.41507,-241.3798,-250.22057,-216.05045,-233.05972,-238.2491
59374,123575,89965,4894,7381,225815,1781610,1294457,68909,106143,3251119,0.5472399973429577,0.3984013462347497,0.021672608108407324,0.03268604831388526,0.06936142028839083,0.06950018424713993,0.0710212018749365,0.06953826441687158,-172.07674,170.29213,175.38884,-169.76677,174.36205,-157.79944,157.15952,165.82878,-174.6082,-151.24713,-170.85513,-174.21141,-179.89381,-154.75063,-166.56332,-171.31616
64754,137121,99439,5279,7825,249664,1802920,1316122,69124,101629,3289795,0.5492221545757499,0.39829130351192005,0.02114441809792361,0.03134212381440656,0.07605495529474408,0.07555454585517148,0.07637000173601065,0.07699573940509107,-162.96362,160.00012,165.03407,-159.29991,165.2704,-152.26587,150.10677,154.42807,-165.75723,-142.2837,-162.54475,-162.05025,-167.6927,-145.45139,-156.44124,-159.41191
333597,80062,57741,3076,4422,145301,890127,641048,36742,49626,1617543,0.5510079077225897,0.39738886862444167,0.021169847420182932,0.030433376232785733,0.08994446859830114,0.0900728182600991,0.08371890479560176,0.08910651674525451,-88.35136,87.00678,88.9798,-87.81661,90.131035,-83.03174,80.67077,84.27187,-89.272255,-77.83238,-88.082634,-89.392235,-91.71091,-79.40406,-84.75115,-87.7019
333679,34829,25149,1222,2382,63582,1112458,810639,41867,68132,2033096,0.5477808184706363,0.3955364725865811,0.01921927589569375,0.037463433047088796,0.031308148262675986,0.031023673916502906,0.02918766570329854,0.0349615452357189,-158.42165,155.54666,160.6534,-154.82019,160.81302,-147.60748,146.12132,150.15727,-161.03969,-138.10793,-158.25111,-158.17522,-163.5579,-141.8733,-152.3033,-155.1498
333691,36817,27433,1536,2356,68142,1068495,794556,39916,58519,1961486,0.5402982008159432,0.40258577676029467,0.022541164039799243,0.0345748583839629,0.034456876260534675,0.03452620079641964,0.03848080970037078,0.04026042823698286,-178.6551,175.90683,181.20966,-174.7957,181.26605,-166.45726,164.53922,169.66626,-181.82849,-156.08104,-178.1533,-178.13153,-184.50581,-159.71623,-171.8453,-175.14961
333725,120459,89186,4682,7091,221418,1859116,1364877,71911,109658,3405562,0.544034360350107,0.4027947140702201,0.021145525657353965,0.03202539992231887,0.0647936976498508,0.06534361704388014,0.0651082588199302,0.06466468474712288,-238.3297,234.8825,242.13474,-234.43936,242.49597,-223.64532,217.53839,226.9044,-241.98526,-207.42708,-237.59966,-236.31128,-245.4648,-212.32402,-229.15396,-233.50436
333737,111646,81760,4199,6029,203634,1469471,1083605,56249,81800,2691125,0.5482679709675201,0.40150466032195015,0.020620328628814442,0.029607040081715233,0.07597700124738767,0.07545184822882878,0.07465021600384007,0.0737041564792176,-193.81041,193.93372,196.59033,-193.16725,197.53745,-183.35426,176.5291,186.6511,-197.30214,-170.71973,-193.9629,-193.52882,-201.47081,-174.37325,-186.88144,-191.94762
333774,49418,36139,1843,2878,90278,1030106,749142,36302,60683,1876233,0.5473980371740623,0.40030793770353795,0.02041471897915328,0.03187930614324642,0.04797370367709731,0.04824052048877249,0.05076855269682111,0.04742679168795214,-181.02313,177.53033,183.55545,-176.87262,183.74054,-169.0276,166.28096,171.56189,-183.74283,-157.62436,-180.50143,-179.84448,-186.1077,-161.5397,-173.77565,-177.02725
333776,157660,116160,5993,9071,288884,1856341,1366950,70971,108292,3402554,0.545755389706595,0.4020991124465183,0.02074535107517204,0.0314001467717146,0.08493051653764044,0.08497750466366728,0.084442941483141,0.08376426698186384,-197.84929,197.68982,200.93109,-197.1361,201.73206,-187.51454,180.2023,190.27124,-201.34134,-173.78506,-198.59279,-196.7629,-205.65482,-177.66692,-190.48042,-195.8024
333783,54564,39790,2032,3056,99442,908168,659383,33338,45288,1646177,0.5487017557973493,0.4001327406930673,0.02043402184187768,0.0307314816677058,0.06008139463183024,0.06034429155741049,0.06095146679464875,0.06747924394983218,-158.10207,154.67348,160.96013,-155.18231,161.35963,-148.35022,143.12428,149.62868,-158.86464,-136.60468,-157.9327,-155.73448,-162.23627,-140.98856,-151.13875,-154.93306
333875,93920,72256,3642,5777,175595,1244941,970594,46088,79720,2341343,0.5348671659215809,0.4114923545659045,0.020740909479199293,0.0328995700333153,0.07544132613513412,0.07444513359860044,0.07902273910779378,0.07246613146011038,-196.00806,195.6387,199.15422,-195.20871,199.8892,-185.30273,178.44267,188.57487,-199.24538,-172.17216,-196.4443,-195.42905,-203.74625,-176.22911,-188.84009,-194.28226
333956,83478,60253,3576,5316,152623,1231184,905776,49578,74975,2261513,0.546955570261363,0.39478322402259164,0.023430282460703826,0.034830923255341595,0.06780302538044679,0.06652086166999346,0.07212876679172213,0.07090363454484828,-186.80087,187.18736,188.64313,-186.35225,189.73714,-175.89955,170.48257,180.46951,-190.81721,-165.60773,-185.9342,-187.84138,-194.28174,-168.00381,-180.1761,-185.3435
334760,98705,74033,3814,6426,182978,1586390,1201340,62357,95402,2945489,0.5394364349812546,0.404600553071954,0.02084403589502563,0.03511897605176579,0.06221988287873726,0.06162535169061215,0.061163943101816956,0.06735707846795665,-166.41783,163.2382,169.48717,-163.91843,170.10054,-157.40245,150.4495,157.55273,-167.28049,-143.63718,-166.74945,-163.22797,-170.76596,-148.36072,-158.94984,-163.15582
458618,18803,13247,558,981,33589,408612,301096,11754,23280,744742,0.5597963619041948,0.39438506653964095,0.0166125814998958,0.02920599005626842,0.04601675917496305,0.043995934851343094,0.04747320061255743,0.04213917525773196,-194.03635,192.911,196.85706,-192.28513,197.21967,-182.04169,176.9337,186.50012,-197.5894,-170.42642,-193.4226,-193.80988,-201.1541,-173.66257,-187.16354,-191.37546
616896,42559,31103,1469,2222,77353,674990,492087,24012,36060,1227149,0.5501919770403216,0.4020917094359624,0.018990860082996136,0.028725453440719816,0.06305130446376983,0.06320630295049452,0.06117774446110278,0.06161952301719357,-208.53754,205.7423,211.75282,-204.55121,211.95941,-195.11101,191.35565,198.73283,-212.22876,-182.08633,-208.18541,-207.4486,-215.12636,-186.10051,-200.9083,-204.34328
816836,109,71,0,0,180,68428,48197,1969,2900,121494,0.6055555555555555,0.39444444444444443,0.0,0.0,0.0015929151809200913,0.0014731207336556218,0.0,0.0,-81.230255,79.8923,82.51029,-79.7897,82.60574,-76.27183,73.95029,77.069305,-82.21201,-71.21475,-80.80863,-80.77402,-83.68786,-72.90537,-78.029396,-79.76592
819116,128791,94028,5057,7748,235624,1650738,1206607,65452,98182,3020979,0.5465954232166502,0.3990595185549859,0.021462160051607646,0.03288289817675619,0.07802025518283337,0.07792761023266068,0.07726272688382325,0.07891466867653948,-233.4438,232.6703,236.98166,-231.56714,237.35876,-219.14386,213.38171,224.79955,-238.25513,-204.87349,-232.98691,-233.21107,-242.07109,-208.87308,-225.76529,-230.17351
1003636,63473,49206,2359,4256,119294,1593255,1228990,56503,102401,2981149,0.5320720237396683,0.4124767381427398,0.019774674333998356,0.035676563783593476,0.03983856946941952,0.04003775457896321,0.041749995575456174,0.04156209412017461,-198.7712,195.01285,202.5464,-194.9805,202.91199,-186.90228,180.21762,188.5076,-200.18373,-172.08345,-198.5958,-195.74818,-203.95811,-177.33171,-190.45561,-194.71388
189194,128891,98664,5527,8954,242036,1480235,1135757,64882,101908,2782782,0.5325282189426366,0.4076418384042043,0.022835445966715696,0.03699449668644334,0.087074687465166,0.08687069505184648,0.08518541351992849,0.08786356321387918,-184.55365,184.8344,186.59787,-183.79788,187.19037,-173.17719,167.92813,178.4585,-188.42432,-163.36649,-183.26143,-185.20476,-191.61403,-165.78368,-177.96324,-182.95071
606783,64322,48666,2488,4608,120084,907540,696643,35070,64730,1703983,0.5356417174644416,0.40526631358049364,0.020718830152226773,0.03837313880283801,0.07087511294268022,0.06985787555462411,0.07094382663244939,0.07118801174107832,-183.82974,181.72522,186.98346,-181.6358,187.60312,-173.15942,167.05379,175.52077,-185.96703,-160.13278,-184.31403,-181.9416,-190.0182,-164.38387,-176.44133,-180.9997
629236,601,425,40,49,1115,65473,43912,3000,6613,118998,0.5390134529147982,0.3811659192825112,0.03587443946188341,0.04394618834080718,0.00917935637591068,0.00967844780470031,0.013333333333333334,0.007409647663692727,-94.71959,93.1807,95.61649,-93.503586,96.17157,-88.109146,86.009796,90.39232,-95.72853,-83.0951,-93.81103,-95.254555,-97.97504,-84.96511,-90.78028,-93.36903
814338,58661,43776,2456,4463,109356,1073750,799064,40973,71374,1985161,0.5364223270785325,0.40030725337430045,0.022458758550056697,0.04081166099711035,0.054631897555296856,0.054784097393950924,0.05994191296707588,0.06252977274637823,-198.75441,199.00354,201.72849,-197.99483,202.16457,-187.20168,180.96321,191.80853,-202.54582,-175.12155,-198.58577,-198.61504,-206.55159,-178.6513,-191.78746,-197.2037
61313,43381,34128,1709,3256,82474,701500,546379,30998,52939,1331816,0.5259960714891966,0.4138031379586294,0.020721681984625456,0.03947910856754856,0.06184034212401996,0.06246213708799204,0.05513258919930318,0.0615047507508642,-189.27791,184.96869,192.64626,-185.208,192.428,-176.6162,172.07668,179.21527,-191.14203,-163.69347,-188.60353,-186.92046,-194.52844,-168.17403,-181.21797,-185.49133
641104,349,178,35,51,613,58998,40526,4248,6911,110683,0.5693311582381729,0.2903752039151713,0.057096247960848286,0.08319738988580751,0.005915454761178345,0.004392242017470266,0.008239171374764594,0.007379539863984951,-100.48576,99.45293,102.178024,-98.6997,102.4278,-94.00034,91.98977,96.05495,-102.05089,-88.25804,-100.74125,-100.30218,-104.32231,-90.4069,-96.6863,-98.87258
23846,88310,65112,4093,5638,163153,1450221,1051474,66536,98933,2667164,0.5412710768419827,0.39908552095272537,0.025086881638707224,0.03455652056658474,0.0608941671648666,0.061924498370858436,0.061515570518215705,0.05698806262824336,-164.81216,164.36086,167.5502,-162.1343,167.61855,-153.31636,151.61359,159.08128,-168.42706,-145.45093,-165.20967,-165.31511,-171.48499,-147.86928,-159.72186,-162.65367
